pl_hostname,pl_letter,pl_discmethod,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,st_dist,st_mass,rowupdate,st_plx
Kepler-852,b,Transit,44.93098040,,,,854.00,1.19,2016-05-10,
Kepler-850,b,Transit,7.19303878,,,,1535.00,1.06,2016-05-10,
Kepler-424,b,Transit,3.31186440,0.044000,,1.03000,,1.01,2014-10-03,
Kepler-424,c,Radial Velocity,223.30000000,0.730000,,6.97000,,1.01,2014-10-03,
Kepler-299,d,Transit,15.05478600,0.118000,,,,0.97,2014-05-14,
Kepler-299,e,Transit,38.28548900,0.220000,,,,0.97,2014-05-14,
Kepler-299,c,Transit,6.88587500,0.070000,,,,0.97,2014-05-14,
Kepler-299,b,Transit,2.92712800,0.040000,,,,0.97,2014-05-14,
Kepler-300,c,Transit,40.71495500,0.232000,,,,0.94,2014-05-14,
Kepler-300,b,Transit,10.44634700,0.094000,,,,0.94,2014-05-14,
Kepler-110,c,Transit,31.71977500,0.198000,,,,,2014-05-14,
Kepler-110,b,Transit,12.69111200,0.107000,,,,,2014-05-14,
Kepler-532,b,Transit,12.92491623,,,,325.00,0.87,2016-05-10,
Kepler-1001,b,Transit,14.30511983,,,,1009.00,0.90,2016-05-10,
Kepler-1050,c,Transit,21.12845690,,,,555.00,1.09,2016-05-10,
Kepler-1050,b,Transit,15.37875460,,,,555.00,1.09,2016-05-10,
Kepler-1398,c,Transit,4.13827595,,,,793.00,1.13,2016-05-10,
Kepler-1398,b,Transit,2.78815679,,,,793.00,1.13,2016-05-10,
Kepler-1270,b,Transit,6.03356196,,,,1204.00,1.28,2016-05-10,
Kepler-593,b,Transit,21.21708973,,,,1016.00,1.08,2016-05-10,
Kepler-1137,b,Transit,23.92107910,,,,971.00,1.50,2016-05-10,
Kepler-97,c,Radial Velocity,789.00000000,,,1.08000,,0.94,2014-05-14,
Kepler-97,b,Transit,2.58664000,,,0.01100,,0.94,2014-05-14,
Kepler-592,b,Transit,2.82019241,,,,1034.00,1.04,2016-05-10,
Kepler-531,b,Transit,29.88485741,,,,254.00,0.78,2016-05-10,
Kepler-386,c,Transit,25.19345800,0.155000,,,,0.74,2014-05-14,
Kepler-386,b,Transit,12.31043000,0.096000,,,,0.74,2014-05-14,
Kepler-1352,b,Transit,1.87788275,,,,637.00,1.11,2016-05-10,
Kepler-509,b,Transit,41.74600392,,,,339.00,1.10,2016-05-10,
Kepler-1482,b,Transit,12.25383217,,,,442.00,0.88,2016-05-10,
Kepler-1381,b,Transit,25.38426860,,,,1306.00,0.96,2016-05-10,
Kepler-1349,b,Transit,2.12823928,,,,260.00,1.16,2016-05-10,
Kepler-380,b,Transit,3.93082100,0.050000,,,,1.05,2014-05-14,
Kepler-380,c,Transit,7.63000400,0.078000,,,,1.05,2014-05-14,
Kepler-1254,b,Transit,9.99113313,,,,676.00,0.78,2016-05-10,
Kepler-1254,d,Transit,5.72717226,,,,676.00,0.78,2016-05-10,
Kepler-1254,c,Transit,3.60084276,,,,676.00,0.78,2016-05-10,
Kepler-844,b,Transit,2.61302086,,,,394.00,0.59,2016-05-10,
Kepler-313,c,Transit,32.27327300,0.208000,,,,0.90,2014-05-14,
Kepler-313,b,Transit,14.97041800,0.125000,,,,0.90,2014-05-14,
Kepler-297,c,Transit,74.92013700,0.336000,,,,,2014-05-14,
Kepler-297,b,Transit,38.87182600,0.217000,,,,,2014-05-14,
Kepler-666,b,Transit,4.49876092,,,,1330.00,1.03,2016-05-10,
Kepler-570,b,Transit,4.30166200,,,,642.00,0.93,2016-05-10,
Kepler-1639,b,Transit,9.87848200,,,,1168.00,1.12,2016-05-10,
Kepler-1261,b,Transit,48.43089910,,,,795.00,0.82,2016-05-10,
Kepler-841,b,Transit,124.41983980,,,,1052.00,0.85,2016-05-10,
Kepler-848,b,Transit,6.91134416,,,,797.00,1.01,2016-05-10,
Kepler-957,b,Transit,5.90741354,,,,749.00,0.81,2016-05-10,
Kepler-533,b,Transit,28.51120525,,,,305.00,0.78,2016-05-10,
Kepler-298,d,Transit,77.47363300,0.305000,,,,0.65,2014-05-14,
Kepler-298,c,Transit,22.92881000,0.136000,,,,0.65,2014-05-14,
Kepler-298,b,Transit,10.47546400,0.080000,,,,0.65,2014-05-14,
Kepler-1454,b,Transit,47.03194790,,,,795.00,0.90,2016-05-10,
Kepler-1442,b,Transit,81.41629410,,,,525.00,1.34,2016-05-10,
Kepler-166,c,Transit,34.26028100,0.195000,,,,,2014-05-14,
Kepler-166,b,Transit,7.65025400,0.072000,,,,,2014-05-14,
Kepler-166,d,Transit,1.55400393,,,,,,2016-05-10,
HIP 65407,b,Radial Velocity,28.12500000,0.177000,0.140000,0.42800,55.50,0.93,2016-02-25,16.74
HIP 65407,c,Radial Velocity,67.30000000,0.316000,0.120000,0.78400,55.50,0.93,2016-02-25,16.74
Kepler-512,b,Transit,34.43587975,,,,531.00,1.17,2016-05-10,
BD+48 740,b,Radial Velocity,733.00000000,1.700000,0.760000,1.70000,751.87,1.09,2018-02-01,1.33
Kepler-1031,b,Transit,1.22621732,,,,741.00,1.09,2016-05-10,
Kepler-1402,b,Transit,2.03387914,,,,681.00,0.90,2016-05-10,
Kepler-843,b,Transit,2.05387982,,,,1247.00,1.02,2016-05-10,
Kepler-396,b,Transit,42.99400000,,,0.23800,,0.85,2014-05-14,
Kepler-396,c,Transit,88.50500000,,,0.05600,,0.85,2014-05-14,
Kepler-1246,b,Transit,11.32271513,,,,435.00,0.73,2016-05-10,
Kepler-464,b,Transit,7.25696522,,,,653.00,1.21,2016-05-10,
Kepler-1473,b,Transit,14.42735510,,,,625.00,1.09,2016-05-10,
HD 222155,b,Radial Velocity,3999.00000000,5.100000,0.160000,1.90000,50.45,1.13,2014-05-14,19.82
Kepler-441,b,Transit,207.24820000,0.640000,0.100000,,284.00,0.57,2015-01-06,
Kepler-667,b,Transit,41.43962808,,,,907.00,0.91,2016-05-10,
Kepler-68,b,Transit,5.39875000,,,0.01878,135.00,1.08,2016-10-27,
Kepler-68,d,Radial Velocity,625.00000000,,,0.84007,135.00,1.08,2016-10-27,
Kepler-68,c,Transit,9.60504000,,,0.02265,135.00,1.08,2016-10-27,
Kepler-1429,b,Transit,4.48487493,,,,1156.00,1.05,2016-05-10,
Kepler-846,b,Transit,19.80792185,,,,1233.00,0.94,2016-05-10,
Kepler-1472,b,Transit,38.13128310,,,,1269.00,1.16,2016-05-10,
Kepler-956,b,Transit,5.24867263,,,,631.00,1.10,2016-05-10,
Kepler-124,d,Transit,30.95085100,0.170000,,,,,2014-05-14,
Kepler-124,c,Transit,13.82137500,0.100000,,,,,2014-05-14,
Kepler-124,b,Transit,3.41049300,0.039000,,,,,2014-05-14,
Kepler-1355,b,Transit,1.28958811,,,,963.00,0.88,2016-05-10,
Kepler-366,c,Transit,12.51616000,0.110000,,,,1.05,2014-05-14,
Kepler-366,b,Transit,3.28195900,0.045000,,,,1.05,2014-05-14,
Kepler-1232,b,Transit,26.78391830,,,,740.00,0.92,2016-05-10,
Kepler-1298,b,Transit,7.12811928,,,,498.00,1.45,2016-05-10,
Kepler-853,b,Transit,7.16892463,,,,610.00,1.30,2016-05-10,
Kepler-365,c,Transit,17.78412900,0.137000,,,,0.99,2014-05-14,
Kepler-365,b,Transit,10.66490300,0.098000,,,,0.99,2014-05-14,
Kepler-15,b,Transit,4.94278200,0.057140,0.060000,0.66000,,1.02,2014-05-14,
Kepler-851,b,Transit,8.50699658,,,,869.00,0.89,2016-05-10,
Kepler-1209,b,Transit,25.36911600,,,,558.00,1.23,2016-05-10,
Kepler-920,c,Transit,100.82741130,,,,926.00,0.89,2016-05-10,
Kepler-920,b,Transit,6.53192704,,,,926.00,0.89,2016-05-10,
Kepler-524,c,Transit,1.88897906,,,,730.00,1.09,2016-05-10,
Kepler-524,b,Transit,7.97419807,,,,730.00,1.09,2016-05-10,
Kepler-1080,b,Transit,77.25483960,,,,688.00,1.10,2016-05-10,
Kepler-1089,b,Transit,5.13248562,,,,227.00,0.52,2016-05-10,
Kepler-921,b,Transit,51.30063400,,,,847.00,0.93,2016-05-10,
Kepler-1412,b,Transit,3.61460510,,,,639.00,1.06,2016-05-10,
Kepler-845,b,Transit,0.92785982,,,,471.00,0.79,2016-05-10,
Kepler-998,b,Transit,5.65377733,,,,996.00,1.12,2016-05-10,
Kepler-1544,b,Transit,168.81117400,,,,349.00,0.81,2016-05-10,
Kepler-670,b,Transit,2.81650485,,,,980.00,0.99,2016-05-10,
Kepler-36,b,Transit,13.83989000,0.115300,0.039000,0.01400,470.00,1.07,2014-05-14,
Kepler-36,c,Transit,16.23855000,0.128300,0.033000,0.02500,470.00,1.07,2014-05-14,
Kepler-301,d,Transit,13.75124300,0.112000,,,,0.91,2014-05-14,
Kepler-301,b,Transit,2.50855300,0.036000,,,,0.91,2014-05-14,
Kepler-301,c,Transit,5.41902600,0.060000,,,,0.91,2014-05-14,
Kepler-1117,b,Transit,4.79028459,,,,619.00,0.95,2016-05-10,
Kepler-669,b,Transit,4.12554687,,,,1778.00,1.15,2016-05-10,
Kepler-1363,b,Transit,2.94194094,,,,559.00,0.76,2016-05-10,
Kepler-1251,b,Transit,45.09046430,,,,863.00,0.92,2016-05-10,
Kepler-372,c,Transit,20.05376300,0.154000,,,,1.15,2014-05-14,
Kepler-372,b,Transit,6.84969200,0.075000,,,,1.15,2014-05-14,
Kepler-372,d,Transit,30.09256800,0.201000,,,,1.15,2014-05-14,
Kepler-1131,b,Transit,3.53232449,,,,1109.00,1.03,2016-05-10,
Kepler-481,b,Transit,10.06082567,,,,713.00,1.01,2016-05-10,
Kepler-486,b,Transit,30.36044667,,,,428.00,0.79,2016-05-10,
Kepler-668,b,Transit,8.35390639,,,,877.00,0.87,2016-05-10,
Kepler-1480,b,Transit,22.12679948,,,,540.00,0.85,2016-05-10,
KOI-351,b,Transit,7.00815100,0.074000,,,780.00,1.20,2014-05-14,
KOI-351,f,Transit,124.91440000,0.480000,,,780.00,1.20,2014-05-14,
KOI-351,i,Transit,14.44912000,,,,780.00,1.20,2017-12-14,
KOI-351,h,Transit,331.60059000,1.010000,,,780.00,1.20,2014-05-14,
KOI-351,g,Transit,210.60697000,0.710000,,,780.00,1.20,2014-05-14,
KOI-351,c,Transit,8.71937500,0.089000,,,780.00,1.20,2014-05-14,
KOI-351,d,Transit,59.73667000,0.320000,,,780.00,1.20,2014-05-14,
KOI-351,e,Transit,91.93913000,0.420000,,,780.00,1.20,2014-05-14,
Kepler-347,b,Transit,12.79836000,0.110000,,,,1.04,2014-05-14,
Kepler-347,c,Transit,27.32087100,0.183000,,,,1.04,2014-05-14,
Kepler-671,b,Transit,4.28095859,,,,1139.00,0.97,2016-05-10,
TrES-2,b,Transit,2.47061317,0.036700,,1.19700,213.00,0.98,2015-10-15,4.70
Kepler-1070,b,Transit,6.22161470,,,,1040.00,1.21,2016-05-10,
Kepler-1437,b,Transit,10.92954610,,,,1182.00,0.93,2016-05-10,
Kepler-1596,b,Transit,66.37337900,,,,1166.00,0.95,2016-05-10,
Kepler-1104,b,Transit,5.03728015,,,,516.00,1.30,2016-05-10,
Kepler-1207,b,Transit,13.68237119,,,,946.00,1.06,2016-05-10,
Kepler-1319,b,Transit,2.88676265,,,,114.00,0.56,2016-05-10,
Kepler-468,b,Transit,38.47875707,,,,474.00,0.96,2016-05-10,
Kepler-1222,b,Transit,1.91694425,,,,455.00,0.84,2016-05-10,
Kepler-1177,b,Transit,106.24754700,,,,829.00,0.98,2016-05-10,
Kepler-143,b,Transit,16.00758300,0.127000,,,,,2014-05-14,
Kepler-143,c,Transit,27.08251100,0.181000,,,,,2014-05-14,
Kepler-1426,b,Transit,14.25632270,,,,1211.00,1.02,2016-05-10,
Kepler-571,b,Transit,4.79859939,,,,756.00,0.93,2016-05-10,
Kepler-296,e,Transit,34.14211000,0.169000,0.330000,,226.00,0.50,2015-09-03,
Kepler-296,d,Transit,19.85029100,0.118000,0.330000,,226.00,0.50,2015-09-03,
Kepler-296,c,Transit,5.84163660,0.052100,0.330000,,226.00,0.50,2015-09-03,
Kepler-296,b,Transit,10.86438400,0.079000,0.330000,,226.00,0.50,2015-09-03,
Kepler-296,f,Transit,63.33627000,0.255000,0.330000,,226.00,0.50,2015-09-03,
Kepler-847,b,Transit,2.34323190,,,,529.00,0.83,2016-05-10,
Kepler-1103,b,Transit,19.79191978,,,,921.00,1.11,2016-05-10,
Kepler-1433,b,Transit,4.13592271,,,,1328.00,1.14,2016-05-10,
Kepler-840,b,Transit,2.49577962,,,,778.00,1.04,2016-05-10,
Kepler-1519,b,Transit,240.79893970,,,,858.00,0.94,2016-05-10,
Kepler-426,b,Transit,3.21751883,0.041400,0.180000,0.34000,880.00,0.91,2014-10-03,
Kepler-23,c,Transit,10.74210000,0.099000,,2.70000,800.00,1.11,2014-05-14,
Kepler-23,b,Transit,7.10730000,0.075000,,0.80000,800.00,1.11,2014-05-14,
Kepler-23,d,Transit,15.27429900,0.124000,,,800.00,1.11,2014-05-14,
Kepler-1190,b,Transit,10.45843441,,,,384.00,0.76,2016-05-10,
Kepler-672,b,Transit,38.37746230,,,,1011.00,0.95,2016-05-10,
Kepler-1573,b,Transit,2.61575540,,,,1180.00,1.01,2016-05-10,
Kepler-411,c,Transit,7.83442788,,,,,0.83,2016-05-10,
Kepler-411,b,Transit,3.00516000,0.038000,0.000000,,,0.83,2014-05-14,
Kepler-1150,b,Transit,2.78786839,,,,373.00,0.76,2016-05-10,
Kepler-922,b,Transit,0.93846683,,,,558.00,0.95,2016-05-10,
Kepler-534,b,Transit,15.95994513,,,,473.00,1.05,2016-05-10,
Kepler-63,b,Transit,9.43415050,0.080000,0.450000,0.37800,200.00,0.98,2014-05-14,
Kepler-430,b,Transit,35.96800000,0.224400,,,,1.17,2014-11-19,
Kepler-430,c,Transit,110.97900000,0.475700,,,,1.17,2014-11-19,
BD+48 738,b,Radial Velocity,392.60000000,1.000000,0.200000,0.91000,,0.74,2015-08-13,
Kepler-1364,b,Transit,13.32196237,,,,1149.00,1.49,2016-05-10,
Kepler-1428,b,Transit,10.67607169,,,,802.00,1.28,2016-05-10,
Kepler-134,b,Transit,5.31742900,0.060000,,,,,2014-05-14,
Kepler-134,c,Transit,10.10578500,0.092000,,,,,2014-05-14,
Kepler-407,b,Transit,0.66931000,,,,,1.00,2016-10-13,
Kepler-407,c,Radial Velocity,3000.00000000,,,12.60000,,1.00,2014-05-14,
Kepler-538,b,Transit,81.73780699,,,,165.00,0.96,2016-05-10,
Kepler-991,b,Transit,82.53425190,,,,370.00,0.64,2016-05-10,
Kepler-536,b,Transit,1.82708230,,,,446.00,0.92,2016-05-10,
Kepler-1574,b,Transit,6.94243340,,,,1275.00,1.06,2016-05-10,
Kepler-324,c,Transit,51.80561200,0.260000,,,,0.86,2014-05-14,
Kepler-324,b,Transit,4.38531500,0.050000,,,,0.86,2014-05-14,
HD 17092,b,Radial Velocity,359.90000000,,0.166000,4.60000,,2.30,2014-07-02,
Kepler-842,b,Transit,1.21956827,,,,552.00,0.78,2016-05-10,
Kepler-1587,b,Transit,9.40604670,,,,907.00,1.08,2016-05-10,
Kepler-1041,b,Transit,24.75764210,,,,979.00,1.06,2016-05-10,
Kepler-535,b,Transit,4.90332155,,,,678.00,1.18,2016-05-10,
Kepler-1479,b,Transit,14.53261362,,,,619.00,0.99,2016-05-10,
Kepler-1611,b,Transit,5.17624290,,,,686.00,0.94,2016-05-10,
BD+49 828,b,Radial Velocity,2590.00000000,4.200000,0.350000,1.60000,,1.52,2015-02-05,
Kepler-1481,b,Transit,5.94220998,,,,493.00,0.80,2016-05-10,
Kepler-885,b,Transit,18.11472949,,,,632.00,1.21,2016-05-10,
Kepler-888,b,Transit,70.69790610,,,,413.00,0.97,2016-05-10,
TYC 3318-01333-1,b,Radial Velocity,562.00000000,1.414000,0.098000,3.42000,555.32,1.19,2018-01-25,1.80
Kepler-594,b,Transit,13.64618192,,,,742.00,0.91,2016-05-10,
Kepler-480,b,Transit,4.91958380,,,,806.00,1.25,2016-05-10,
Kepler-1023,b,Transit,62.13877140,,,,686.00,0.93,2016-05-10,
Kepler-180,b,Transit,13.81712400,0.109000,,,,0.84,2014-05-14,
Kepler-180,c,Transit,41.88577500,0.229000,,,,0.84,2014-05-14,
Kepler-1614,b,Transit,3.94661410,,,,982.00,0.79,2016-05-10,
Kepler-1028,b,Transit,2.51462432,,,,633.00,0.90,2016-05-10,
Kepler-1348,b,Transit,27.57227420,,,,1033.00,1.04,2016-05-10,
Kepler-1206,b,Transit,1.21699766,,,,807.00,0.80,2016-05-10,
Kepler-1004,b,Transit,5.28789787,,,,1080.00,1.11,2016-05-10,
Kepler-1214,b,Transit,18.82634264,,,,757.00,0.85,2016-05-10,
Kepler-325,d,Transit,38.71518500,0.220000,,,,0.87,2014-05-14,
Kepler-325,b,Transit,4.54443900,0.053000,,,,0.87,2014-05-14,
Kepler-325,c,Transit,12.76217200,0.105000,,,,0.87,2014-05-14,
Kepler-1432,b,Transit,23.91090110,,,,1552.00,1.09,2016-05-10,
Kepler-1431,b,Transit,5.86601526,,,,1270.00,1.03,2016-05-10,
Kepler-154,c,Transit,62.30327600,0.303000,,,,0.89,2014-05-14,
Kepler-154,d,Transit,20.54981883,,,,,0.89,2016-05-10,
Kepler-154,b,Transit,33.04053200,0.198000,,,,0.89,2014-05-14,
Kepler-154,f,Transit,9.91935684,,,,,0.89,2016-05-10,
Kepler-154,e,Transit,3.93276465,,,,,0.89,2016-05-10,
Kepler-1652,b,Transit,38.09722000,0.165400,,,252.00,0.40,2017-11-16,
Kepler-884,b,Transit,5.69919514,,,,420.00,1.00,2016-05-10,
Kepler-973,b,Transit,49.60773310,,,,297.00,0.86,2016-05-10,
Kepler-51,b,Transit,45.15400000,0.251400,0.040000,0.00700,,1.04,2014-05-14,
Kepler-51,c,Transit,85.31200000,0.384000,0.014000,0.01300,,1.04,2014-05-14,
Kepler-51,d,Transit,130.19400000,0.509000,0.008000,0.02400,,1.04,2014-05-14,
Kepler-1488,b,Transit,39.81899320,,,,618.00,1.05,2016-05-10,
Kepler-997,b,Transit,2.70730672,,,,470.00,1.22,2016-05-10,
Kepler-1525,b,Transit,2.41660118,,,,396.00,1.07,2016-05-10,
Kepler-1036,b,Transit,122.88080580,,,,507.00,0.95,2016-05-10,
Kepler-443,b,Transit,177.66930000,0.495000,0.110000,,779.00,0.74,2015-01-06,
Kepler-52,b,Transit,7.87735650,,,8.70000,,0.54,2014-05-14,
Kepler-52,d,Transit,36.44517100,0.182000,,,,0.54,2014-05-14,
Kepler-52,c,Transit,16.38500210,,,10.41000,,0.54,2014-05-14,
Kepler-367,c,Transit,53.57863700,0.253000,,,,0.75,2014-05-14,
Kepler-367,b,Transit,37.81572400,0.201000,,,,0.75,2014-05-14,
Kepler-1258,b,Transit,0.98494017,,,,651.00,0.99,2016-05-10,
Kepler-1471,b,Transit,3.63899398,,,,1059.00,0.95,2016-05-10,
Kepler-1163,b,Transit,6.11786898,,,,487.00,1.22,2016-05-10,
Kepler-50,b,Transit,7.81254000,0.077000,,,,1.24,2014-05-14,
Kepler-50,c,Transit,9.37647000,0.087000,,,,1.24,2014-05-14,
Kepler-1212,b,Transit,12.94130146,,,,1304.00,1.10,2016-05-10,
Kepler-12,b,Transit,4.43796290,0.055300,,0.43200,600.00,1.17,2015-10-15,
Kepler-673,b,Transit,3.72873109,,,,978.00,0.88,2016-05-10,
Kepler-513,b,Transit,28.86235584,,,,467.00,1.02,2016-05-10,
Kepler-181,b,Transit,3.13787300,0.040000,,,,,2014-05-14,
Kepler-181,c,Transit,4.30214900,0.049000,,,,,2014-05-14,
Kepler-968,b,Transit,3.69298373,,,,312.00,0.76,2016-05-10,
Kepler-968,c,Transit,5.70940492,,,,312.00,0.76,2016-05-10,
Kepler-966,b,Transit,99.74762200,,,,773.00,1.02,2016-05-10,
Kepler-1504,b,Transit,82.30400300,,,,1029.00,0.85,2016-05-10,
HAT-P-22,b,Transit,3.21222000,0.041400,0.016000,2.14700,82.00,0.92,2014-05-14,
Kepler-4,b,Transit,3.21346000,0.045600,0.000000,0.07700,550.00,1.22,2014-05-14,
Kepler-674,b,Transit,2.24338185,,,,302.00,0.60,2016-05-10,
XO-2 S,b,Radial Velocity,18.15700000,0.134400,0.180000,0.25900,148.00,0.98,2014-07-09,
XO-2 S,c,Radial Velocity,120.80000000,0.475600,0.152800,1.37000,148.00,0.98,2014-07-09,
XO-2 N,b,Transit,2.61585922,0.036730,0.006000,0.59700,145.50,0.97,2015-01-22,
Kepler-675,b,Transit,2.33743801,,,,651.00,0.79,2016-05-10,
Kepler-10,c,Transit,45.29430100,,0.000000,0.05400,173.00,0.91,2014-06-02,
Kepler-10,b,Transit,0.83749100,0.017200,,0.01450,173.00,0.91,2015-10-15,
Kepler-514,b,Transit,5.65179605,,,,489.00,1.28,2016-05-10,
Kepler-1061,b,Transit,2.75798267,,,,585.00,1.09,2016-05-10,
Kepler-676,b,Transit,11.59822172,,,,243.00,0.51,2016-05-10,
Kepler-883,b,Transit,12.98495573,,,,549.00,1.06,2016-05-10,
Kepler-1302,b,Transit,8.83922659,,,,727.00,0.86,2016-05-10,
Kepler-677,b,Transit,6.57531678,,,,1180.00,1.00,2016-05-10,
Kepler-385,b,Transit,10.04368600,0.097000,,,,1.09,2014-05-14,
Kepler-385,c,Transit,15.16316100,0.127000,,,,1.09,2014-05-14,
Kepler-1357,b,Transit,3.00913240,,,,1026.00,0.93,2016-05-10,
Kepler-470,b,Transit,24.66919569,,,,989.00,1.40,2016-05-10,
Kepler-507,b,Transit,3.56809693,,,,410.00,1.16,2016-05-10,
Kepler-1327,b,Transit,14.88801098,,,,688.00,1.02,2016-05-10,
Kepler-485,b,Transit,3.24325980,,,,1173.00,1.07,2016-05-10,
Kepler-870,b,Transit,21.35876210,,,,1231.00,1.01,2016-05-10,
Kepler-678,b,Transit,7.27503724,,,,875.00,0.94,2016-05-10,
Kepler-1404,b,Transit,15.93147390,,,,946.00,0.84,2016-05-10,
Kepler-1455,b,Transit,49.27676400,,,,392.00,0.62,2016-05-10,
16 Cyg B,b,Radial Velocity,798.50000000,1.681000,0.681000,1.68000,21.41,0.99,2015-09-10,
Kepler-231,b,Transit,10.06527500,0.074000,,,,0.58,2014-05-14,
Kepler-231,c,Transit,19.27156600,0.114000,,,,0.58,2014-05-14,
Kepler-197,b,Transit,5.59930800,0.060000,,,,,2014-05-14,
Kepler-197,e,Transit,25.20971500,0.164000,,,,,2014-05-14,
Kepler-197,c,Transit,10.34969500,0.090000,,,,,2014-05-14,
Kepler-197,d,Transit,15.67756300,0.119000,,,,,2014-05-14,
Kepler-679,b,Transit,12.39358604,,,,968.00,0.87,2016-05-10,
Kepler-1449,b,Transit,13.22745280,,,,1321.00,1.08,2016-05-10,
Kepler-572,b,Transit,17.20523483,,,,532.00,0.83,2016-05-10,
Kepler-182,b,Transit,9.82579200,0.096000,,,,1.14,2014-05-14,
Kepler-182,c,Transit,20.68434200,0.157000,,,,1.14,2014-05-14,
Kepler-1448,b,Transit,12.27065865,,,,786.00,0.95,2016-05-10,
Kepler-373,c,Transit,16.72594800,0.126000,,,,0.87,2014-05-14,
Kepler-373,b,Transit,5.53530900,0.060000,,,,0.87,2014-05-14,
Kepler-1082,b,Transit,1.54320660,,,,628.00,1.03,2016-05-10,
HD 80606,b,Radial Velocity,111.43570000,0.449000,0.933200,3.94000,29.04,0.97,2014-05-14,17.13
Kepler-680,b,Transit,3.68992629,,,,1342.00,1.08,2016-05-10,
Kepler-1226,b,Transit,17.29234530,,,,779.00,1.02,2016-05-10,
Kepler-1123,b,Transit,4.33946454,,,,796.00,0.93,2016-05-10,
Kepler-394,c,Transit,12.13068600,0.110000,,,,1.11,2014-05-14,
Kepler-394,b,Transit,8.00501300,0.083000,,,,1.11,2014-05-14,
Kepler-595,b,Transit,25.30292332,,,,639.00,0.87,2016-05-10,
Kepler-1343,b,Transit,3.35183158,,,,1307.00,0.95,2016-05-10,
Kepler-1447,b,Transit,56.67472850,,,,871.00,0.97,2016-05-10,
Kepler-889,b,Transit,3.74443900,,,,513.00,1.14,2016-05-10,
Kepler-1047,b,Transit,56.18868870,,,,566.00,1.08,2016-05-10,
Kepler-1047,c,Transit,3.18897601,,,,566.00,1.08,2016-05-10,
Kepler-401,d,Transit,184.25640500,,,,,,2016-05-10,
Kepler-401,c,Transit,47.31821800,0.269000,,,,,2014-05-14,
Kepler-401,b,Transit,14.38303500,0.122000,,,,,2014-05-14,
Kepler-1166,b,Transit,33.24068820,,,,648.00,0.90,2016-05-10,
Kepler-879,b,Transit,33.38559380,,,,772.00,1.02,2016-05-10,
Kepler-1217,b,Transit,2.03232507,,,,1363.00,1.06,2016-05-10,
Kepler-1213,b,Transit,5.34982412,,,,685.00,1.14,2016-05-10,
Kepler-113,c,Transit,8.92507000,,,,,0.75,2016-10-13,
Kepler-113,b,Transit,4.75400000,,,0.03700,,0.75,2014-05-14,
Kepler-869,b,Transit,40.42877550,,,,957.00,0.97,2016-05-10,
Kepler-450,c,Transit,15.41313500,,0.020000,,,1.35,2015-05-21,
Kepler-450,b,Transit,28.45485100,,0.020000,,,1.35,2015-05-21,
Kepler-450,d,Transit,7.51464000,,0.140000,,,1.35,2015-05-21,
WASP-92,b,Transit,2.17467420,0.034800,0.000000,0.80500,530.00,1.19,2016-09-08,
Kepler-391,b,Transit,7.41675500,0.082000,,,,1.22,2014-05-14,
Kepler-391,c,Transit,20.48543500,0.161000,,,,1.22,2014-05-14,
Kepler-1076,b,Transit,6.14727918,,,,199.00,0.79,2016-05-10,
Kepler-155,c,Transit,52.66179300,0.242000,,,293.00,0.58,2014-05-14,
Kepler-155,b,Transit,5.93119400,0.056000,,,293.00,0.58,2014-05-14,
Kepler-232,c,Transit,11.37934900,0.101000,,,,,2014-05-14,
Kepler-232,b,Transit,4.43122200,0.054000,,,,,2014-05-14,
Kepler-413,b,Transit,66.26200000,0.355300,0.118100,0.21100,,0.82,2014-05-14,
Kepler-419,b,Transit,69.75460000,0.370000,0.833000,2.50000,,1.39,2014-06-25,
Kepler-419,c,Transit Timing Variations,675.47000000,1.680000,0.184000,7.30000,,1.39,2014-06-25,
Kepler-1434,b,Transit,8.05333618,,,,680.00,1.47,2016-05-10,
Kepler-1409,b,Transit,0.76486493,,,,722.00,0.83,2016-05-10,
Kepler-858,b,Transit,76.13602028,,,,296.00,0.96,2016-05-10,
Kepler-573,b,Transit,22.18329658,,,,758.00,0.99,2016-05-10,
Kepler-867,b,Transit,150.24212700,,,,824.00,0.92,2016-05-10,
Kepler-681,b,Transit,26.39435646,,,,666.00,0.80,2016-05-10,
HAT-P-37,b,Transit,2.79743600,0.037900,0.058000,1.16900,411.00,0.93,2014-05-14,
Kepler-873,b,Transit,20.55338440,,,,1397.00,1.18,2016-05-10,
Kepler-1193,b,Transit,2.83265213,,,,695.00,1.08,2016-05-10,
Kepler-537,b,Transit,3.24755522,,,,465.00,1.07,2016-05-10,
WASP-93,b,Transit,2.73253210,0.042110,0.000000,1.47000,250.00,1.33,2016-09-08,
Kepler-233,b,Transit,8.47238200,0.077000,,,,,2014-05-14,
Kepler-233,c,Transit,60.41895500,0.287000,,,,,2014-05-14,
Kepler-1334,b,Transit,15.64591713,,,,1047.00,0.94,2016-05-10,
Kepler-620,b,Transit,12.91375431,,,,1241.00,1.15,2016-05-10,
Kepler-1248,b,Transit,7.46725407,,,,540.00,1.21,2016-05-10,
Kepler-554,b,Transit,1.90220856,,,,642.00,0.93,2016-05-10,
Kepler-1234,b,Transit,11.94014029,,,,866.00,0.80,2016-05-10,
Kepler-895,b,Transit,2.80624233,,,,516.00,0.65,2016-05-10,
